build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
9,4,4+,248.0,3,3745.11,1611.61,2133.51,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.56,1282.22,0.0,0.0,0.0,3745.12,1.03,502.56,0.0,0.0,1282.22,0.0
9,1,1,248.0,2,4693.02,2005.49,2687.53,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47,2200.99,0.0,0.0,0.0,4693.02,0.01,15.47,0.0,0.0,2200.99,0.0
8,2,2,248.0,2,2987.12,2594.57,392.55,0.0,4.64,0.0,0.0,314.53,764.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2987.1200000000003,319.16999999999996,0.0,0.0,764.12,0.0,0.0
6,3,3,248.0,4,5098.13,2222.67,2875.47,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.6,2140.61,0.0,0.0,0.0,5098.139999999999,0.59,255.6,0.0,0.0,2140.61,0.0
6,2,2,248.0,2,3684.37,1530.56,2153.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.26,0.0,0.0,0.0,3684.37,0.0,0.0,0.0,0.0,1761.26,0.0
10,2,2,248.0,2,3306.89,1064.21,2242.67,0.0,22.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.95,1046.68,0.0,0.0,0.0,3306.88,22.87,881.95,0.0,0.0,1046.68,0.0
8,2,2,248.0,3,7087.19,2524.51,4562.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.28,3081.89,0.0,0.0,0.0,7087.1900000000005,0.0,635.28,0.0,0.0,3081.89,0.0
9,1,1,248.0,2,4798.01,2924.94,1873.07,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1873.07,0.0,0.0,0.0,4798.01,0.21,0.0,0.0,0.0,1873.07,0.0
2,2,2,248.0,1,2889.9,1516.62,1373.29,0.0,0.0,0.0,0.0,102.58,0.0,0.0,0.0,0.0,0.0,1373.29,0.0,0.0,0.0,2889.91,102.58,0.0,0.0,0.0,1373.29,0.0
3,4,4+,248.0,1,2441.94,939.29,1502.64,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1153.15,0.0,0.0,0.0,2441.9300000000003,0.01,0.29,0.0,0.0,1153.15,0.0
12,4,4+,248.0,1,5130.11,1603.57,3526.53,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.72,587.61,0.0,0.0,0.0,5130.1,5.37,2589.72,0.0,0.0,587.61,0.0
9,2,2,248.0,0,2247.43,1450.86,796.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,796.49,0.0,0.0,0.0,2247.43,0.0,0.07,0.0,0.0,796.49,0.0
8,1,1,248.0,2,3269.13,1011.09,2258.03,0.0,25.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.2,813.79,0.0,0.0,0.0,3269.1200000000003,25.62,1130.2,0.0,0.0,813.79,0.0
8,1,1,248.0,1,3387.68,1591.98,1795.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.66,0.0,0.0,0.0,3387.6800000000003,0.0,0.0,0.0,0.0,1376.66,0.0
9,2,2,248.0,7,5485.48,2866.38,2619.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,2607.46,0.0,0.0,0.0,5485.48,0.03,11.63,0.0,0.0,2607.46,0.0
9,2,2,248.0,1,5506.47,3077.02,2429.45,0.0,0.39,0.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,1802.89,0.0,0.0,0.0,5506.469999999999,16.91,0.0,0.0,0.0,1802.89,0.0
13,3,3,248.0,1,3128.26,2064.21,1064.05,0.0,0.83,0.0,0.0,337.99,0.0,0.0,0.0,0.0,0.0,1064.05,0.0,0.0,0.0,3128.26,338.82,0.0,0.0,0.0,1064.05,0.0
9,3,3,248.0,1,2445.08,2095.87,349.2,0.0,0.44,0.0,0.0,191.51,524.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.0699999999997,191.95,0.0,0.0,524.66,0.0,0.0
10,4,4+,248.0,2,3697.56,1741.97,1955.59,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.74,1305.13,0.0,0.0,0.0,3697.56,0.08,117.74,0.0,0.0,1305.13,0.0
10,1,1,248.0,1,3958.82,1364.66,2594.17,0.0,20.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.56,1194.75,0.0,0.0,0.0,3958.83,20.46,720.56,0.0,0.0,1194.75,0.0
8,3,3,248.0,1,3682.88,2100.91,1581.97,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22,1200.55,0.0,0.0,0.0,3682.88,0.03,32.22,0.0,0.0,1200.55,0.0
9,2,2,248.0,2,4781.68,2658.89,2122.79,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.34,1378.53,0.0,0.0,0.0,4781.68,2.22,323.34,0.0,0.0,1378.53,0.0
4,2,2,248.0,2,5144.46,1876.38,3268.08,0.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.92,1278.61,0.0,0.0,0.0,5144.46,25.78,1596.92,0.0,0.0,1278.61,0.0
6,2,2,248.0,2,4965.12,3016.95,0.0,1948.18,0.24,0.0,0.0,113.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.18,4965.13,113.72999999999999,0.0,0.0,0.0,0.0,1948.18
8,2,2,248.0,5,4639.07,2124.04,2515.03,0.0,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.87,1530.08,0.0,0.0,0.0,4639.07,12.69,566.87,0.0,0.0,1530.08,0.0
9,2,2,248.0,2,2985.35,2671.3,314.04,0.0,0.0,0.0,0.0,0.0,383.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.34,0.0,0.0,0.0,383.54,0.0,0.0
12,3,3,248.0,0,2044.11,847.29,1196.82,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.96,780.86,0.0,0.0,0.0,2044.11,3.58,415.96,0.0,0.0,780.86,0.0
8,2,2,248.0,2,7921.83,3589.87,4331.96,0.0,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.45,2655.34,0.0,0.0,0.0,7921.83,6.56,700.45,0.0,0.0,2655.34,0.0
6,5,4+,248.0,1,3706.98,1530.55,2176.43,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.84,1001.34,0.0,0.0,0.0,3706.9799999999996,1.21,316.84,0.0,0.0,1001.34,0.0
10,2,2,248.0,4,6541.94,3138.43,3403.51,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.51,3110.0,0.0,0.0,0.0,6541.9400000000005,6.97,293.51,0.0,0.0,3110.0,0.0
6,2,2,248.0,3,5287.58,2415.4,2872.18,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62,1905.81,0.0,0.0,0.0,5287.58,0.02,28.62,0.0,0.0,1905.81,0.0
9,2,2,248.0,1,4571.54,1212.54,3358.99,0.0,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1524.88,1199.83,0.0,0.0,0.0,4571.53,14.82,1524.88,0.0,0.0,1199.83,0.0
6,2,2,248.0,2,3404.49,1494.45,1910.04,0.0,0.0,0.0,0.0,35.68,0.0,0.0,0.0,0.0,0.0,1517.49,0.0,0.0,0.0,3404.49,35.68,0.0,0.0,0.0,1517.49,0.0
12,3,3,248.0,1,2417.36,2137.99,279.36,0.0,14.11,0.0,0.0,607.95,248.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.35,622.0600000000001,0.0,0.0,248.08,0.0,0.0
6,3,3,248.0,3,5944.72,2804.23,3140.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.49,0.0,0.0,0.0,5944.719999999999,0.0,0.0,0.0,0.0,3140.49,0.0
12,2,2,248.0,2,7431.77,1926.97,5504.8,0.0,29.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.39,1184.37,0.0,0.0,0.0,7431.77,29.02,4006.39,0.0,0.0,1184.37,0.0
3,2,2,248.0,0,937.62,193.65,743.98,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,742.12,0.0,0.0,0.0,937.63,0.07,1.86,0.0,0.0,742.12,0.0
9,3,3,248.0,3,3943.94,1786.19,2157.75,0.0,1.28,0.0,0.0,55.02,0.0,0.0,0.0,0.0,0.0,1721.84,0.0,0.0,0.0,3943.94,56.300000000000004,0.0,0.0,0.0,1721.84,0.0
12,3,3,248.0,1,8191.19,6842.65,1348.53,0.0,0.0,0.0,0.0,4252.96,0.0,0.0,0.0,0.0,0.0,1348.53,0.0,0.0,0.0,8191.179999999999,4252.96,0.0,0.0,0.0,1348.53,0.0
3,3,3,248.0,4,4469.47,1589.97,2879.5,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.18,2015.06,0.0,0.0,0.0,4469.47,5.21,385.18,0.0,0.0,2015.06,0.0
10,2,2,248.0,0,5953.77,5038.74,915.02,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.34,420.69,0.0,0.0,0.0,5953.76,6.33,494.34,0.0,0.0,420.69,0.0
9,1,1,248.0,0,1698.97,838.48,860.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.49,0.0,0.0,0.0,1698.97,0.0,0.0,0.0,0.0,860.49,0.0
12,3,3,248.0,3,5711.79,2595.69,3116.11,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.53,2124.67,0.0,0.0,0.0,5711.8,3.84,555.53,0.0,0.0,2124.67,0.0
6,1,1,248.0,1,3894.0,1727.83,2166.16,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.78,928.18,0.0,0.0,0.0,3893.99,4.67,888.78,0.0,0.0,928.18,0.0
9,2,2,248.0,3,4766.13,1781.04,2985.09,0.0,7.09,0.0,0.0,176.75,0.0,0.0,0.0,0.0,0.0,2036.99,0.0,0.0,0.0,4766.13,183.84,0.0,0.0,0.0,2036.99,0.0
12,2,2,248.0,4,6365.82,6365.82,0.0,0.0,5.36,0.0,0.0,1801.51,1282.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6365.82,1806.87,0.0,0.0,1282.4,0.0,0.0
8,4,4+,248.0,1,3201.85,1694.62,0.0,1507.24,0.05,0.0,0.0,85.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.24,3201.8599999999997,85.13,0.0,0.0,0.0,0.0,1507.24
12,2,2,248.0,5,7118.58,3787.18,0.0,3331.4,0.0,0.0,0.0,710.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3331.4,7118.58,710.82,0.0,0.0,0.0,0.0,3331.4
9,2,2,248.0,1,4030.42,2225.9,1804.52,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.12,914.07,0.0,0.0,0.0,4030.42,6.38,416.12,0.0,0.0,914.07,0.0
13,2,2,248.0,2,3218.86,2826.31,392.55,0.0,7.0,0.0,0.17,165.41,667.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.86,172.57999999999998,0.0,0.0,667.7,0.0,0.0
13,3,3,248.0,4,9943.64,5558.79,4384.85,0.0,8.1,0.0,0.0,1064.84,0.0,0.0,0.0,0.0,0.0,3809.74,0.0,0.0,0.0,9943.64,1072.9399999999998,0.0,0.0,0.0,3809.74,0.0
6,2,2,248.0,2,4814.98,1732.05,3082.93,0.0,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.88,1631.5,0.0,0.0,0.0,4814.98,11.66,1058.88,0.0,0.0,1631.5,0.0
9,2,2,248.0,2,2145.15,1808.41,336.74,0.0,0.0,0.0,0.0,0.0,466.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145.15,0.0,0.0,0.0,466.44,0.0,0.0
2,2,2,248.0,2,6213.15,1143.07,5070.07,0.0,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193.52,2063.08,0.0,0.0,0.0,6213.139999999999,54.26,2193.52,0.0,0.0,2063.08,0.0
12,2,2,248.0,2,2975.32,2582.76,392.55,0.0,0.24,0.0,0.0,191.38,770.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975.3100000000004,191.62,0.0,0.0,770.17,0.0,0.0
9,2,2,248.0,1,4522.02,992.15,3529.87,0.0,31.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.22,1121.45,0.0,0.0,0.0,4522.0199999999995,31.63,2059.22,0.0,0.0,1121.45,0.0
6,2,2,248.0,1,3723.08,1666.68,2056.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.66,1198.55,0.0,0.0,0.0,3723.09,0.0,508.66,0.0,0.0,1198.55,0.0
11,2,2,248.0,3,5185.15,3178.51,2006.65,0.0,5.04,0.0,0.0,1185.01,0.0,0.0,0.0,0.0,0.0,2006.65,0.0,0.0,0.0,5185.16,1190.05,0.0,0.0,0.0,2006.65,0.0
2,2,2,248.0,4,8574.58,3865.25,4709.34,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.77,4087.46,0.0,0.0,0.0,8574.59,0.48,46.77,0.0,0.0,4087.46,0.0
11,2,2,248.0,2,6828.56,1637.6,5190.96,0.0,77.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.9,836.02,0.0,0.0,0.0,6828.5599999999995,77.47,4040.9,0.0,0.0,836.02,0.0
9,2,2,248.0,1,3392.16,1591.58,1800.58,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.54,1325.83,0.0,0.0,0.0,3392.16,0.94,125.54,0.0,0.0,1325.83,0.0
10,5,4+,248.0,2,6138.1,3201.29,2936.81,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,2465.74,0.0,0.0,0.0,6138.1,0.12,0.0,0.0,0.0,2465.74,0.0
12,2,2,248.0,1,7631.64,1015.2,6616.44,0.0,83.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5084.72,1182.51,0.0,0.0,0.0,7631.639999999999,83.42,5084.72,0.0,0.0,1182.51,0.0
9,2,2,248.0,1,4931.92,2907.81,2024.11,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.25,1802.86,0.0,0.0,0.0,4931.92,0.53,221.25,0.0,0.0,1802.86,0.0
6,2,2,248.0,2,5196.75,2652.05,2544.71,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,2067.59,0.0,0.0,0.0,5196.76,0.01,6.05,0.0,0.0,2067.59,0.0
6,2,2,248.0,1,4934.16,1907.19,3026.97,0.0,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.53,1830.4,0.0,0.0,0.0,4934.16,21.39,777.53,0.0,0.0,1830.4,0.0
8,2,2,248.0,2,3287.74,1789.45,1498.29,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24,1171.01,0.0,0.0,0.0,3287.74,0.01,13.24,0.0,0.0,1171.01,0.0
12,2,2,248.0,5,7032.92,6405.79,627.13,0.0,1.23,0.0,0.0,324.91,2680.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7032.92,326.14000000000004,0.0,0.0,2680.11,0.0,0.0
9,3,3,248.0,0,1165.97,428.14,737.83,0.0,0.0,0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,737.83,0.0,0.0,0.0,1165.97,9.07,0.0,0.0,0.0,737.83,0.0
12,2,2,248.0,3,6122.98,3293.15,2829.84,0.0,1.97,0.0,0.0,482.1,0.0,0.0,0.0,0.0,0.0,2829.84,0.0,0.0,0.0,6122.99,484.07000000000005,0.0,0.0,0.0,2829.84,0.0
8,5,4+,248.0,1,4572.33,2218.38,2353.95,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.96,1815.95,0.0,0.0,0.0,4572.33,0.91,118.96,0.0,0.0,1815.95,0.0
6,3,3,248.0,0,374.25,374.25,0.0,0.0,0.0,0.0,0.0,0.0,132.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.25,0.0,0.0,0.0,132.52,0.0,0.0
12,1,1,248.0,4,6156.72,2444.06,3712.66,0.0,10.05,0.0,0.0,221.84,0.0,0.0,0.0,0.0,0.0,3332.78,0.0,0.0,0.0,6156.719999999999,231.89000000000001,0.0,0.0,0.0,3332.78,0.0
4,2,2,248.0,3,6554.3,2402.08,4152.22,0.0,3.65,0.0,0.0,320.19,0.0,0.0,0.0,0.0,0.0,3306.72,0.0,0.0,0.0,6554.3,323.84,0.0,0.0,0.0,3306.72,0.0
15,3,3,248.0,2,6721.07,3475.63,3245.44,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.04,2196.23,0.0,0.0,0.0,6721.07,0.2,73.04,0.0,0.0,2196.23,0.0
10,3,3,248.0,3,4073.98,1521.93,2552.04,0.0,0.25,0.01,0.37,50.37,0.0,0.0,0.0,0.0,0.0,1603.94,0.0,0.0,0.0,4073.9700000000003,51.0,0.0,0.0,0.0,1603.94,0.0
6,1,1,248.0,0,1347.94,586.97,760.97,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,750.71,0.0,0.0,0.0,1347.94,0.05,10.26,0.0,0.0,750.71,0.0
3,3,3,248.0,2,7200.76,1884.06,5316.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.45,990.25,0.0,0.0,0.0,7200.76,0.0,4326.45,0.0,0.0,990.25,0.0
3,4,4+,248.0,1,2637.83,2218.79,419.04,0.0,0.0,0.0,0.0,0.02,905.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.83,0.02,0.0,0.0,905.38,0.0,0.0
3,4,4+,248.0,1,5013.1,2767.24,2245.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.81,0.0,0.0,0.0,5013.1,0.0,0.0,0.0,0.0,1826.81,0.0
6,1,1,248.0,2,5242.86,2853.5,2389.36,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.92,1178.4,0.0,0.0,0.0,5242.860000000001,6.4,896.92,0.0,0.0,1178.4,0.0
3,3,3,248.0,2,2771.55,1109.77,1661.78,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33,1422.45,0.0,0.0,0.0,2771.55,7.17,239.33,0.0,0.0,1422.45,0.0
3,2,2,248.0,5,9655.98,1556.99,8099.0,0.0,131.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285.05,1813.95,0.0,0.0,0.0,9655.99,131.09,6285.05,0.0,0.0,1813.95,0.0
3,3,3,248.0,2,9001.46,3641.01,5360.45,0.0,118.56,0.0,0.0,0.0,1389.47,0.0,0.0,0.0,4889.39,0.0,0.0,0.0,0.0,9001.46,118.56,4889.39,0.0,1389.47,0.0,0.0
4,1,1,248.0,1,3550.32,756.74,2793.58,0.0,40.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.35,1028.87,0.0,0.0,0.0,3550.3199999999997,40.93,1485.35,0.0,0.0,1028.87,0.0
10,2,2,248.0,3,6186.8,3326.07,2860.74,0.0,23.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.49,1878.34,0.0,0.0,0.0,6186.8099999999995,23.95,546.49,0.0,0.0,1878.34,0.0
13,3,3,248.0,0,1551.17,647.77,903.4,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.26,746.14,0.0,0.0,0.0,1551.17,0.61,157.26,0.0,0.0,746.14,0.0
4,1,1,248.0,1,2007.96,770.95,1237.01,0.0,2.28,0.0,0.0,51.45,0.0,0.0,0.0,0.0,0.0,957.64,0.0,0.0,0.0,2007.96,53.730000000000004,0.0,0.0,0.0,957.64,0.0
9,3,3,248.0,1,2689.38,1259.13,1430.26,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,900.4,0.0,0.0,0.0,2689.3900000000003,0.02,7.72,0.0,0.0,900.4,0.0
8,1,1,248.0,6,4685.77,4119.81,565.96,0.0,0.0,0.0,0.0,0.0,1586.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685.77,0.0,0.0,0.0,1586.05,0.0,0.0
10,3,3,248.0,1,4827.12,2645.23,2181.89,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.53,1369.5,0.0,0.0,0.0,4827.12,0.31,133.53,0.0,0.0,1369.5,0.0
4,2,2,248.0,4,7435.25,2947.25,4488.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09,3874.81,0.0,0.0,0.0,7435.25,0.1,38.09,0.0,0.0,3874.81,0.0
8,2,2,248.0,4,8322.4,3811.99,4510.41,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78,3638.94,0.0,0.0,0.0,8322.4,0.27,56.78,0.0,0.0,3638.94,0.0
6,3,3,248.0,2,3751.15,2163.47,1587.68,0.0,5.2,0.0,0.0,281.07,0.0,0.0,0.0,0.0,0.0,1587.68,0.0,0.0,0.0,3751.1499999999996,286.27,0.0,0.0,0.0,1587.68,0.0
8,2,2,248.0,2,4228.37,3757.31,471.07,0.0,0.0,0.0,0.0,0.0,1257.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228.38,0.0,0.0,0.0,1257.94,0.0,0.0
9,2,2,248.0,1,4936.36,2582.97,2353.39,0.0,0.76,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,1934.35,0.0,0.0,0.0,4936.36,33.559999999999995,0.0,0.0,0.0,1934.35,0.0
3,3,3,248.0,1,4499.28,2093.38,2405.9,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.07,1950.78,0.0,0.0,0.0,4499.280000000001,1.71,36.07,0.0,0.0,1950.78,0.0
9,2,2,248.0,4,4164.01,2129.7,2034.31,0.0,0.28,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,1551.54,0.0,0.0,0.0,4164.01,7.15,0.0,0.0,0.0,1551.54,0.0
10,2,2,248.0,2,5047.63,2283.79,2763.84,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,2292.77,0.0,0.0,0.0,5047.63,0.24,0.0,0.0,0.0,2292.77,0.0
8,2,2,248.0,1,2871.15,1339.07,1532.08,0.0,2.53,0.0,0.0,83.02,0.0,0.0,0.0,0.0,0.0,1182.88,0.0,0.0,0.0,2871.1499999999996,85.55,0.0,0.0,0.0,1182.88,0.0
6,2,2,248.0,1,2003.54,827.91,1175.62,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,826.42,0.0,0.0,0.0,2003.5299999999997,0.5,0.0,0.0,0.0,826.42,0.0
9,2,2,248.0,2,2293.87,1148.09,1145.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.74,0.0,0.0,0.0,2293.87,0.0,0.0,0.0,0.0,831.74,0.0
9,3,3,248.0,1,1857.09,1020.86,836.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,556.31,0.0,0.0,0.0,1857.0900000000001,0.0,0.56,0.0,0.0,556.31,0.0
12,2,2,248.0,0,678.97,196.21,482.75,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96,384.79,0.0,0.0,0.0,678.96,2.64,97.96,0.0,0.0,384.79,0.0
8,3,3,248.0,4,5188.87,2315.14,2873.73,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.74,1792.74,0.0,0.0,0.0,5188.87,0.5,601.74,0.0,0.0,1792.74,0.0
4,3,3,248.0,2,1247.4,1247.4,0.0,0.0,0.0,0.0,0.0,0.09,421.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.4,0.09,0.0,0.0,421.63,0.0,0.0
6,5,4+,248.0,0,732.13,311.0,421.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.13,0.0,0.0,0.0,732.13,0.0,0.0,0.0,0.0,421.13,0.0
9,2,2,248.0,1,2320.4,1971.2,349.2,0.0,0.75,0.0,0.24,22.66,443.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.4,23.65,0.0,0.0,443.03,0.0,0.0
9,2,2,248.0,2,4774.62,2677.94,2096.68,0.0,4.96,0.0,0.0,212.96,0.0,0.0,0.0,0.0,0.0,2096.68,0.0,0.0,0.0,4774.62,217.92000000000002,0.0,0.0,0.0,2096.68,0.0
12,5,4+,248.0,3,5943.91,5728.96,214.95,0.0,107.15,0.0,0.0,2988.58,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5943.91,3095.73,0.0,0.0,559.0,0.0,0.0
12,1,1,248.0,2,16991.0,2059.8,14931.2,0.0,105.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13584.64,855.87,0.0,0.0,0.0,16991.0,105.68,13584.64,0.0,0.0,855.87,0.0
9,3,3,248.0,1,3941.74,1925.03,2016.71,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.99,1296.72,0.0,0.0,0.0,3941.74,6.28,719.99,0.0,0.0,1296.72,0.0
4,2,2,248.0,1,3350.4,1643.33,1707.08,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.78,1055.93,0.0,0.0,0.0,3350.41,1.83,371.78,0.0,0.0,1055.93,0.0
9,4,4+,248.0,6,9761.5,4202.38,5559.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,4879.64,0.0,0.0,0.0,9761.5,0.01,0.34,0.0,0.0,4879.64,0.0
